,screen_name,stance,med
6435,WCVB,0,False
6437,washingtonpost,1,False
6438,WSMV,0,False
6439,DrexelNews,0,False
6440,LarryGallegosRE,1,False
6442,fox12oregon,1,False
6443,MonicaGandhi9,0,True
6444,cosmopolite_med,1,False
6445,EINIPONews,0,False
6446,ms101phd,1,False
6447,Fr3nchMontana,-1,True
6448,shannonsayshi2,0,False
6449,Pelion2001,1,False
6450,Dmozaffarian,1,False
6451,Foxfieldguy,1,False
6452,EmergencyEmail,0,False
6453,boydhunt8,1,False
6454,gwcommonwealth,-1,False
6455,raoulcamacho,1,False
6456,askmanny,1,False
6458,newsbreakApp,0,False
6459,YouthObserver,1,False
6460,nbcsandiego,1,False
6461,PostBio,1,False
6463,BJLife,1,False
6464,Local4News,1,False
6465,nagbandaru,1,False
6466,fredwalton216,1,False
6467,Katheri99637331,1,True
6468,TRUMP_WPA,1,False
6469,JonnyBReal2,-1,False
6470,KVOA,0,False
6471,malgrantak,1,True
6472,Sversa,1,False
6473,LarrySchechter,1,False
6474,RetroVirox,1,False
6475,LadyMac65,0,False
6477,KristinDiazTv,1,False
6478,WFTV,0,False
6479,latimes,1,False
6480,NotADoctorKevin,1,True
6481,VoteBlu4animals,0,False
6482,newsfilterio,0,False
6484,KingsSaddle,0,False
6485,LisaKeel9,1,False
6486,KRNV,0,False
6487,Spacereportern1,0,False
6488,aspenbio,1,False
6489,joshtpm,-1,False
6490,BethesdaOnenita,0,False
6491,dgingery,-1,False
6492,CefaCapital,1,False
6493,michaelmina_lab,1,False
6494,twhitfill,1,False
6495,FuruKyouka,1,False
6496,sonaliranade,1,False
6497,Wolfy09024080,0,False
6498,TR76News,0,False
6499,dr4liberty,0,True
6500,nyrxman,0,False
6501,PIX11News,0,False
6502,bigbirdrb,0,False
6503,GeorgeIvey10,0,False
6505,CefaCapital,1,False
6506,MaggieValenti0,1,False
6507,TheChestnutPost,1,False
6508,DavidSLindsey,1,False
6509,ab2c3d4,-1,False
6510,fox35orlando,-1,False
6511,KSNNews,1,False
6512,Gastro_Advisor,0,False
6513,DrDeviForNYC,0,True
6514,nbcchicago,1,False
6515,boston25,1,False
6516,dwmoskowitz,-1,False
6517,LarrySMartin2,1,False
6518,myssissippi,-1,False
6519,travesocial,0,False
6520,KayleeMelvin2,0,False
6521,bobbyjocoon,0,False
6522,shawn_anand,1,False
6523,newjunefletcher,1,False
6524,Mohamedmagdieid,1,False
6525,benryanwriter,0,False
6526,WMTWTV,0,False
6527,Forbes,0,False
6528,barnes_weise,-1,False
6529,ratsnguts,-1,False
6530,ShelliDrummer4,1,False
6531,yoncabulutmd,0,True
6532,Silvano0612,-1,False
6533,nbcbayarea,1,False
6534,lifebiomedguru,-1,False
6535,tali731,1,False
6536,bidnasknation,0,False
6537,BOBODESIRES,0,False
6539,911news,1,False
6540,georgegallagher,1,False
6541,edglomb,1,False
6542,steveoatley,-1,False
6543,NBCMontana,1,False
6545,mesogarden,-1,False
6546,JohnLothian,1,False
6547,ConservVoice,0,False
6548,TelegraphHerald,0,False
6549,1776_resistance,0,False
6550,BlaireGreg,-1,False
6551,saigonner,0,False
6552,tm4smallbiz,0,False
6553,crutchfoot,1,False
6554,NickSawyerMD,1,True
6555,nbcchicago,0,False
6557,gmorris666,1,False
6558,AMafterLIVE,1,False
6559,SeaCrider,1,False
6560,1Fokoleta,1,False
6561,Drjasonmatuszak,-1,True
6562,Trfuller2,1,False
6563,jwilcox79,1,False
6564,shelmi112,0,True
6565,sherzad_sher,1,False
6566,kfor,1,False
6567,u2biker,-1,False
6568,mrmartenz,1,False
6569,sonaliranade,1,False
6571,Cadieux1Cathey,0,False
6572,iftaft,1,False
6574,kotatweets,0,False
6575,B52Malmet,1,False
6576,lacey9020,1,False
6577,wvpe,1,False
6578,PlastikCherry,0,False
6579,biotechtag,0,False
6581,xpostnews,0,False
6582,HCTriage,0,False
6584,Dizzedcom,0,False
6586,Alpha_Bronze,1,False
6587,GZuckerman,0,False
6588,MartyManley,0,False
6589,DrAliSKhan,1,True
6590,phone_home,1,False
6591,Forbes,0,False
6592,GorskiPhilip,1,False
6593,nbcsandiego,1,False
6594,twp_financial,1,False
6595,rubecube12,0,False
6596,Peter_the_Gr8,-1,False
6597,16WAPTNews,0,False
6598,Squirrel_MA,1,False
6599,AskIanMarks,1,False
6600,keith_caughran,1,True
6601,KTVL,0,False
6602,lawyermarketer,1,False
6603,TALK1370,0,False
6604,ChrisA02076430,1,False
6605,ElVerracosky,0,False
6606,ABC6,0,False
6607,StarAdvertiser,1,False
6608,robist,1,False
6609,LasVegas_NV_USA,1,False
6610,celinegounder,0,False
6611,mailtribune,1,False
6613,Multi_Streaming,1,False
6615,pressenterprise,0,False
6616,WGNNews,0,False
6617,BalaCynwydPatch,-1,False
6618,Vfabry,1,False
6619,GGail88,1,False
6620,alt_brainnews,1,False
6621,matthewherper,0,False
6622,weekiwacheean,0,False
6623,equity_newswire,0,False
6624,weekiwacheean,0,False
6625,CBSNews,0,False
6626,proactive_NA,1,False
6627,MGN_Graphics,0,False
6628,The_FineMan,1,False
6629,koconews,0,False
6630,VictoriaSanchez,0,False
6631,KRIS6News,1,False
6632,GVik11,-1,False
6633,benryanwriter,1,False
6634,ZekeGary2,0,False
6635,LoriBlaney,0,False
6636,Jamesmarroquin,0,True
6637,BeeLeeLiberty,-1,False
6638,OrlandoSanitzng,0,False
6639,carmenpaun,0,False
6640,t_jedrick,1,False
6641,olivier_patti,1,False
6642,gelles,-1,False
6643,AugustEve2012,1,False
6644,mikey2go,1,False
6645,WNCN,1,False
6646,thejoshuablog,1,False
6647,Cabcup20161,-1,False
6648,bulkandswagger,-1,False
6649,EINPharmaNews,1,False
6650,drummike2012,1,False
6651,DrReality5,-1,False
6652,PorkNBeans15,0,False
6653,KCRG,0,False
6654,NBCNews,0,False
6655,curmudgeonland,-1,False
6656,veronicam540,1,False
6657,newsfilterio,0,False
6658,AJ_Philly,1,False
6659,shawn_anand,1,False
6660,DJDREK84,1,False
6661,izacmann,0,False
6662,DMCLibraryBKLYN,0,False
6663,TeeMichelle57,-1,False
6664,ms101phd,1,False
6665,FOX42KPTM,0,False
6666,BlehDavid,0,False
6667,EmoryUniversity,1,False
6668,OmarKelly,1,False
6669,mommabehr2016,-1,False
6670,sambeaubrun,0,False
6671,TALK1370,0,False
6672,spokanetom,1,False
6673,AP_FDAwriter,-1,False
6674,KaysSpeaking,1,False
6676,DanielleSeat,1,False
6677,JavierSorianoNY,1,False
6678,HayesBrown,1,False
6679,BerkeleyJr,0,False
6680,bohemianglytz,1,False
6681,davidchao,-1,False
6682,JakeTerelli,1,False
6683,wnct9,1,False
6684,benryanwriter,1,False
6685,WPBF25News,0,False
6686,vikbakhru,-1,True
6687,Ashleysullivan_,1,False
6688,chitribopinions,0,False
6689,ZZach1958,0,False
6691,good,1,False
6692,rodjnaquin,0,False
6693,WTopelius,1,False
6694,bodybydave,1,False
6695,GiGiCaponePR,-1,False
6696,moreisdifferent,1,False
6697,willECU93,1,False
6698,IrwinRedlenerMD,1,False
6699,RunsKnives,1,False
6700,michaelgreshko,1,False
6701,NCMedSoc,0,False
6702,pvmarquez1956,1,False
6703,NBCNews,0,False
6705,kirumb,1,False
6706,CengizAdabag,1,False
6707,DrugPatentWatch,0,False
6708,dubvNOW,1,False
6709,celinegounder,1,False
6710,pam_hooper,-1,False
6711,FOXLA,1,False
6712,kjgillenwater,1,False
6713,AndersmMander43,1,False
6714,Forbes,0,False
6715,Live_News_Nick,1,False
6716,nbcbayarea,0,False
6717,RobMiller137,1,False
6718,7NewsDC,-1,False
6719,NBCConnecticut,1,False
6720,WBPatch,-1,False
6721,NPRHealth,1,False
6722,eddieknows27,1,False
6723,jt120651,0,False
6724,NoveomePgh,1,False
6725,gkanders,1,False
6726,WGXAnews,1,False
6727,rmchavin,-1,False
6728,saddamscribe,-1,False
6729,NBACSBQPQ,-1,False
6730,goldenpanther21,1,False
6731,EINPharmaNews,1,False
6732,TheNewYorkians,1,False
6734,WFXRnews,0,False
6735,usatribune,1,False
6736,ej23ny,1,False
6737,ms101phd,1,False
6738,RAPSorg,0,False
6739,FOXBaltimore,1,False
6741,TheChestnutPost,1,False
6742,23WIFR,0,False
6743,WGME,0,False
6744,JajaAgpalo,1,False
6745,MarkeTouchMedia,1,False
6746,G_lame3,0,False
6747,KNOPTV,0,False
6748,Advanced_Rad,0,True
6749,WJCLNews,0,False
6750,MartyMakary,0,False
6751,Conti_Clinical,-1,False
6752,WGNOtv,1,False
6753,benryanwriter,0,False
6754,PIX11News,1,False
6755,CDEKeane,0,False
6756,Local3News,0,False
6757,RealScottRitter,1,False
6758,mzee26,1,False
6759,ms101phd,1,False
6760,rjacksix,-1,False
6761,EvanMillward,0,False
6762,MicrobesInfect,0,False
6763,SkyNetPlatform,1,False
6764,detroitnews,0,False
6765,yoncabulutmd,1,True
6766,newcityrealty,1,False
6767,theblaze,1,False
6768,1023jackfm,1,False
6769,nyrxman,0,False
6770,MichelleLampl,1,True
6771,jwilcox79,1,False
6772,yuqincai,1,False
6773,WGAL,0,False
6774,usnews,1,True
6775,iameurmishvili,1,False
6776,ermak_umk3_mkd,-1,False
6777,biospace,0,False
6778,KDK227,1,False
6779,JimWood1369,0,False
6780,BethlehemPatch,-1,False
6781,WVTM13,0,False
6782,FeedMeHoney,1,False
6783,terrypferguson,1,False
6784,LCahuaymeMD,0,False
6785,darlajane,1,False
6786,ComadreVerde,0,False
6787,WTAE,0,False
6788,cleveland19news,1,False
6789,DeviantTruMasta,0,False
6790,WETM18News,1,False
6791,nickafkas,1,False
6792,fredwalton216,1,False
6794,WRDW_WAGT,0,False
6795,nancyquinn,1,False
6796,Trip2healthyme,1,False
6797,Satseh6190,1,False
6798,hoardsa,1,False
6799,kissprstorywire,0,False
6800,Boykin4Congress,1,False
6802,BioCalifornia,-1,False
6803,nprbusiness,1,False
6804,giocastellucci,1,True
6805,LindaLeeKing,0,False
6806,MelissaFleming,1,False
6807,ArweaveAPI,1,False
6808,thatnayyar,1,False
6809,Spacereportern1,1,False
6810,DeepFriedBadger,1,False
6811,CTPharmacists,1,False
6812,grizeldatee1,-1,False
6813,farid__jalali,0,True
6814,MicrobesInfect,1,False
6815,HCREPORT2022,0,False
6816,thejimjams,1,False
6817,boulware_dr,0,True
6818,JourneyTrade,0,False
6819,jkiddn,-1,False
6820,haditaheri,1,False
6822,SonjaHutson,1,False
6823,CliniplexRx,1,False
6824,matthewherper,0,False
6825,WPBF25News,0,False
6827,JTraversDevine,1,False
6828,RiskAlert,-1,False
6829,gregfenves,1,False
6830,greens_crew,1,False
6831,boydhunt8,1,False
6833,DontGetBrazen,1,False
6834,NBCNewYork,1,False
6835,4029news,0,False
6836,jimdtweet,1,False
6838,MichelleLampl,1,True
6839,tunkuv,1,False
6840,Possum_Jones,1,False
6841,ZZach1958,1,False
6842,OceanCityDental,-1,True
6843,MontefioreNYC,0,False
6844,brooklynux,0,True
6845,JamieSmythF,1,False
6846,tonycperegrin,1,True
6847,MarketCurrents,1,False
6848,jchatterleyCNN,0,False
6849,WTNH,0,False
6850,EffWebsite,0,False
6851,theblaze,-1,False
6852,10News,1,False
6853,TaoLin95520266,1,False
6854,abc27News,1,False
6855,buddy_dek,-1,False
6856,Todd_Yancey,1,False
6857,Spacereportern1,1,False
6858,jt120651,0,False
6859,MonicaGandhi9,1,True
6860,Citygirl117,1,False
6861,AreYouIn729,-1,False
6862,abc7newsbayarea,1,False
6863,shawn_anand,1,False
6864,ma_ferg70,-1,False
6865,SalleeSays,0,False
6866,MarketCurrents,1,False
6867,IssamAhmed,1,False
6869,AFuckingNobody,0,False
6871,stockerblog,1,False
6872,ABC7NY,1,False
6873,LisaSmithSiegel,1,False
6874,LyndaPaulson,1,False
6875,mzee26,1,False
6876,MSmelkinsonPhD,1,False
6877,beKewl4ever,0,False
6878,KCBD11,-1,False
6879,jhanover33,1,False
6880,Helen504,1,False
6881,simsron,1,False
6882,madison1990ma,1,False
6883,shawn_anand,1,False
6884,InnoTalker,1,False
6885,amitsharmalie,1,False
6886,8NewsNow,1,False
6887,FOX26Houston,1,False
6888,thepn_org,1,False
6889,wsyx6,0,False
6890,georgegallagher,1,False
6891,morrowfcs,-1,False
6894,LogPhilosophica,1,False
6895,thomaskaine5,1,False
6896,iambatmandoug,0,False
6897,megtirrell,1,False
6898,medanthro,1,True
6899,dougiepen,1,False
6900,mikepalmedo,1,False
6901,kmoxnews,-1,False
6902,WSJ,0,False
6904,SamVanivray,1,False
6905,wis10,-1,False
6906,WHLT22,0,False
6907,CrowdedHead,1,False
6908,afridijalil,1,False
6909,MonicaGandhi9,0,True
6911,JonEntine,1,False
6912,ej23ny,1,False
6913,aspenbio,0,False
6914,mpshiloh,1,True
6915,ckr11563,0,False
6916,WDHN,1,False
6917,tanyalewis314,-1,False
6918,Rima76019904,1,False
6919,jplatt04,0,False
6920,lainiebel,-1,False
6921,Mctastic1113,0,False
6922,STRATOFORTRESS9,1,False
6923,ReadCarlos,0,False
6924,gbfootballmom,-1,False
6925,AmblerPatch,-1,False
6926,AllLegalNews,1,False
6928,lansberry_alli,1,True
6930,avivajazz,1,False
6931,condotels,0,False
6932,Michael67113532,1,False
6933,ms101phd,-1,False
6934,DarinHarper,0,False
6935,Nadias2Cents,1,False
6936,FLMomNYGirl,1,False
6937,smarket,0,False
6938,zettvalera,0,False
6939,EINPfizerNews,1,False
6940,mickster,1,False
6941,HOIABC_News,1,False
6943,WLKY,0,False
6944,wdsu,1,False
6945,cakikeith,1,False
6946,ScottBailey1560,1,False
6947,butterscotchglo,1,False
6948,thaiparampil,1,False
6949,GeorgeB14941177,-1,False
6951,GHMcHugh,-1,False
6952,WSJPolitics,0,False
6953,clickondetroit,0,False
6954,TaShelby,0,False
6955,NBC10Boston,1,False
6956,EffWebsite,1,False
6957,abc7newsbayarea,1,False
6958,VernonDavis,1,False
6959,CBS21NEWS,1,False
6960,News247Planet,0,False
6961,ZAQSBusiness,1,False
6962,CBS_42,1,False
6963,HarrisburgPatch,-1,False
6964,Bananadogs3,1,False
6965,49_dolly,0,True
6966,SPECNews1BUF,1,False
6967,samturpin,1,False
6968,moughthere,0,False
6969,WLWT,0,False
6970,marcosarellano,1,False
6971,TambovskVolk001,-1,False
6972,tryingBot05,1,False
6973,AFuckingNobody,0,False
6974,benryanwriter,0,False
6975,travesocial,1,False
6976,EINPfizerNews,1,False
6977,fredwalton216,0,False
6978,NealSinghStar,-1,False
6979,rmchavin,1,False
6980,BauerJournalism,1,False
6981,shawn_anand,1,False
6982,KALBtv5,1,False
6983,ZAQSBusiness,1,False
6984,PharmaDecisions,1,False
6985,ab2c3d4,-1,False
6986,lsferguson,0,False
6987,komonews,1,False
6988,jritzert,1,False
6989,shawn_anand,1,False
6991,MMF92691,-1,False
6992,G_lame3,0,False
6993,kwqcnews,-1,False
6994,travesocial,0,False
6995,MonicaGandhi9,1,True
6997,AJMC_Journal,0,False
6998,FierceBiotech,-1,False
6999,HabariNewsEnt,1,False
7001,timothyterrell,1,False
7002,MonicaGandhi9,1,True
7003,ZacharyBrennan,1,False
7004,Carolyn6800,0,False
7005,komonews,1,False
7006,TheEliKlein,1,False
7007,ValleyReporter,1,False
7008,plowline,-1,False
7009,AW_Selby,-1,False
7010,Typhus369,-1,False
7011,wcax,1,False
7012,ksbw,0,False
7013,equity_newswire,0,False
7014,jilevin,1,False
7015,DoctorJanette,1,True
7016,StanhopeFan,0,False
7017,KTVU,1,False
7018,jt120651,0,False
7019,bluejaybeep,1,False
7020,KETV,0,False
7021,willECU93,1,False
7022,thaiparampil,0,False
7023,Forbes,0,False
7024,Yamiche,1,False
7025,Trip2healthyme,-1,False
7026,troyrecord,0,False
7028,GovtsTheProblem,-1,False
7029,TR76News,0,False
7030,CrweWorld,1,False
7031,HulkCapital,1,False
7032,wyffnews4,0,False
7033,wbaltv11,0,False
7034,dicklibertyshow,1,False
7035,heweymedia,1,False
7036,GlobalVirusNews,1,False
7039,jimmc26,1,False
7040,cryptscp,0,False
7041,rubecube12,1,False
7042,dgolding,0,False
7043,WISN12News,0,False
7044,Rohit_Ideas,0,False
7045,sdo1,0,False
7048,GovCox,1,False
7049,kmbc,0,False
7050,susanheavey,1,False
7051,InHealthPolicy,0,False
7052,MonicaGandhi9,1,True
7054,FOX13Memphis,0,False
7055,EINPharmaNews,-1,False
7056,wmarmol,1,False
7057,Luminate_Design,1,False
7058,ReutersWorld,1,False
7059,FOX8NOLA,0,False
7060,AnnaSky92974146,1,False
7061,GMarctweets,1,False
7062,jlbpharmd,1,False
7064,FucciPreston,-1,False
7065,NBC29,0,False
7066,bermaninstitute,1,False
7067,travesocial,1,False
7068,CAdabag,1,False
7069,stevenadamswv,0,False
7070,gupdiver,1,False
7071,channel1atlanta,1,False
7072,MiamiPDScanner,-1,False
7074,SWexner,1,True
7075,DrDanMO,0,False
7076,kcranews,0,False
7077,nytimes,0,False
7078,49_dolly,1,True
7079,TheSATimes,-1,False
7080,CBS58,1,False
7081,Pohakanten,0,False
7082,katherineefoley,1,False
7083,Contagion_Live,1,False
7084,avatans,1,False
7085,JackONeil9,1,False
7086,TinResistAgain,0,False
7087,jt120651,0,False
7088,KYWNewsradio,0,False
7089,skinn111,0,False
7090,MzQuixote,1,False
7091,EffWebsite,1,False
7092,AudereNow,1,False
7093,49_dolly,1,True
7094,JeffRedTexas,0,False
7095,skepticalraptor,-1,False
7096,StefMayoPghOhio,0,False
7097,TestsLv,1,False
7098,StefMayoPghOhio,1,False
7099,NewsfeedsMedia,0,False
7100,MyGized,1,False
7101,EDGAurora,1,True
7102,AnneENConnor,1,False
7103,LumpenProles,-1,False
7104,CBLevineMS,0,False
7105,NJSpotlightNews,0,False
7106,Philly_Weather1,1,False
7107,NationB4Self,1,False
7108,genphys,0,False
7109,mcgrooverson,-1,False
7110,genphys,0,False
7111,Possum_Jones,-1,False
7112,bret_jensen,0,False
7113,genphys,0,False
7114,amymaxmen,1,False
7115,genphys,0,False
7116,kpjpsp,-1,False
7117,MarchofDimes,0,False
7118,MarchofDimes,0,False
7119,genphys,0,False
7120,genphys,0,False
7121,SGPhotoTweets,1,False
7122,Possum_Jones,-1,False
7123,BullittDBourbon,0,False
7124,MaryjaneWisdom1,0,False
7125,Viral_Patel30,1,False
7126,rigoriv39587987,1,False
7127,genphys,1,False
7128,AFTvitaliy,0,False
7129,victoriacyanide,0,False
7130,Customersfire2,1,False
7131,_mindawilson,-1,False
7132,SusanActon2,0,False
7133,ccallannews,1,False
7134,MagnoliaG2012,0,False
7135,pixelskirmish,1,False
7136,jay1stnewyorker,-1,True
7137,SuspendedTruth,-1,False
7138,joeynateqi,1,False
7139,LarryGorkin1,1,False
7140,EVNow,-1,False
7141,profjimr,0,False
7142,__ice9,1,True
7143,vipertoxin,0,False
7144,TexasPGirl,0,False
7145,ArtMiller9,-1,False
7146,Ajthetrainer1,-1,False
7147,mommaesq,-1,False
7149,Medscape,1,False
7151,wanabstbl,-1,False
7152,Bazzoid,1,False
7153,AntiBillGates,-1,False
7154,TambovskVolk001,0,False
7156,MailMyStatement,-1,False
7157,newsfilterio,0,False
7158,Alpha_Bronze,0,False
7160,boulware_dr,0,True
7161,timothysheahan,0,False
7162,_mandy__candy,1,False
7164,fredwalton216,0,False
7167,tampabaymyhome,1,False
7168,QuantData,0,False
7169,abinader,0,False
7171,mssnytweet,0,True
7172,smarket,1,False
7173,ms101phd,0,False
7174,SeekingAlpha,0,False
7175,SniffOutStocks,0,False
7176,ms101phd,-1,False
7177,CADAP4,-1,False
7179,jimmyhawk9,1,False
7180,liv_breath,0,False
7181,AJBlackston,0,False
7183,anarcho,0,False
7184,EINPharmaNews,0,False
7185,jehanh4,-1,False
7186,nonvenipacem,-1,False
7187,aerial_attitude,1,False
7188,purelygenius,1,False
7189,WLOS_13,0,False
7190,NewExpressNews,-1,False
7191,krista515all,0,False
7192,thegoalkeeper,0,False
7193,BookUpbeat,1,False
7194,realJRfromCA,-1,False
7195,blueskedoo,1,False
7196,helpYOUgetGAINS,1,False
7197,Knowletup,1,False
7198,EquivalencyAxis,-1,False
7199,ARbets200,1,False
7200,KFYI,0,False
7201,feefer2,0,True
7202,stillprayinonit,1,True
7203,kathydspears,0,False
7204,laurenkaboomsf,1,False
7205,houstonstyle,0,False
7206,MaaloufMD,1,True
7207,phyll_indablank,1,False
7208,WaltHickey,1,False
7209,MikeGar90827524,0,False
7210,Jiantkwazi,1,False
7211,1LondonPaul,1,False
7212,JoePiscopoShow,1,False
7213,jdkahler,1,False
7214,rkfouts,-1,False
7215,Observeroftweet,0,False
7216,FOX42KPTM,0,False
7217,RollingDice8,1,False
7218,KFOX14,0,False
7219,ms101phd,-1,False
7220,nytimes,0,False
7221,Medscape,1,False
7222,PatByington,0,False
7223,DonKramerATL,1,False
7224,RubinlawPLLC,1,False
7225,AquariusinAZ,1,False
7226,Hilomikey,-1,False
7227,PPP_Trump,-1,False
7228,jshoreboston,1,False
7229,queen_bies,1,False
7230,llwood9663,1,False
7231,Amator_Culorum,-1,False
7233,larsp2740,1,False
7234,BeerCat0123,1,False
7235,ResisterDude,1,False
7236,EINPharmaNews,0,False
7237,ProfSwagner,-1,False
7238,WRALSarah,1,False
7239,uncleP38,1,False
7240,MySuppCareCOH,0,False
7241,WRAL,0,False
7242,dntaulbee,0,False
7243,lweisenthal,-1,True
7244,ApogeeOrbital,1,False
7245,316alco,1,False
7246,kelianne17,1,False
7247,SeaderForNJ,0,False
7249,teresa_piatt,1,False
7250,bostbliz,1,False
7252,wenwen9954,0,False
7253,ms101phd,0,False
7254,B_Madden4,0,False
7256,BeerHockeyMetal,-1,False
7257,BeerHockeyMetal,0,False
7258,voiceofthehwy,0,False
7260,bobmonsour,-1,False
7261,BobPfalzgraf,-1,False
7262,Blickd7,0,False
7263,BiotechTalent,-1,False
7264,js_edit,1,False
7265,jlwoods0241,1,False
7266,MommyBanter,0,False
7267,danushman,0,False
7268,fpizart,1,False
7269,MonicaGandhi9,0,True
7270,newsfilterio,1,False
7271,MonicaGandhi9,1,True
7272,thejoebarba,1,False
7273,JasonO,0,False
7274,ShaunMac21,1,False
7275,S_Starr1700,-1,False
7276,JohnDesMarteau,1,True
7277,cookespring,1,False
7278,Vikezmedia,1,False
7279,WHAS11,1,False
7280,PoetBronx,-1,False
7281,DrMPlotka,1,True
7282,michaeleichert,1,False
7283,brianmher,1,False
7284,JEThompson,1,False
7285,S_Starr1700,1,False
7286,usatodaysun21,1,False
7287,somoc71955,1,False
7288,S_Starr1700,1,False
7290,MonicaGandhi9,1,True
7291,ksdknews,1,False
7292,jstrange1925,1,False
7293,aspenbio,-1,False
7295,MartyMakary,1,False
7296,jsoeder1,1,False
7297,Marcus60s,0,False
7298,Brian_Orak,1,False
7300,srikosuri,-1,False
7302,HelenBranswell,1,False
7304,ampanmdagaba,1,False
7305,DrAliSKhan,-1,True
7306,ark54301,-1,False
7307,snowball1926,-1,False
7308,daviesbj,1,True
7309,R_H_Ebright,1,False
7310,delconley,1,False
7311,SamHulick,1,False
7312,iambatmandoug,-1,False
7313,zainrizvi,1,False
7314,CmdDasp,1,False
7315,spotavia,-1,False
7316,SamHulick,0,False
7317,dgingery,0,False
7318,MultChoiceMedia,0,False
7319,12thman1976,1,False
7320,Tipsxnews,1,False
7321,NOTFAKEART,1,False
7322,alancostello,1,False
7323,RichieVitale,1,False
7324,MV_Stampede,0,False
7325,cognitioncorp,0,False
7326,JoePiscopoShow,0,False
7327,postlive,1,False
7328,adam_spence,1,False
7329,larsp2740,1,False
7330,adela_buzescu,0,False
7331,Niecygotitmade,-1,False
7332,MatthewLeybold,1,False
7333,songlin_chem,1,False
7334,lisalynete50,1,False
7335,JerBurk,0,False
7336,NewsRadio920,0,False
7337,newsfilterio,-1,False
7338,madalynjavier,0,False
7339,David0662,0,False
7340,ProfJDiaz,0,False
7341,Law360,0,False
7342,kimluxhoj,1,False
7343,tortiegertie,1,False
7344,MorningEdition,1,False
7345,_jacquie_lee,0,False
7346,prgbiz_jeff,-1,False
7347,collabtogrow,0,False
7348,CBoomerVazquez,0,False
7349,Brenda60610788,-1,False
7350,GulMadison,1,True
7351,RichieVitale,1,False
7352,TalkingAboutTh4,0,False
7353,_oftoday_,0,False
7354,jdkahler,1,False
7355,MaryjaneWisdom1,1,False
7356,Dian5,0,False
7357,TiffinOhioNews,1,False
7358,Katluck125,1,False
7359,tatn,1,False
7360,cjmonchfred,1,False
